1,15.1850573545833,14.7694904070653,19.7690343270247
2,14.9898580121704,15.1634988605915,19.9078081961492
3,15.2256893073302,15.0045729657028,19.9624222032393
4,15.0605873642646,14.5720631786772,19.5422878894494
5,15.4162756236108,14.5536346422985,19.7871173967516
6,14.6436139810947,14.7347548911849,19.3595375561001
7,15.310389913612,15.0212934858744,20.0345683880794
8,14.8803083923155,14.9694451466127,19.6928504480688
9,14.7170875214513,15.317615973414,19.8280764884876
10,15.1913450193831,14.7295634586213,19.7457637538657
11,15.2277893505829,15.4538610532471,20.2816194903448
12,14.6857271789582,15.0656266116555,19.6250090546575
13,15.0343356792493,15.0219236510983,19.8387731685979
14,15.1207585780231,14.7907009946224,19.7377622019795
15,14.6667591693261,15.2660838999121,19.7560485935749
16,14.936179063088,14.7364365653164,19.5680038938931
17,15.1068407502758,14.6879735196764,19.6561332674818
18,14.8848709430105,15.1741630462561,19.8417877008577
19,14.7166491150593,14.6040357373374,19.3188056382482
20,15.01120867425,14.873777689084,19.717902420884
21,14.6140529931305,15.1223945044161,19.6159237722348
22,15.1366414079687,14.7235394769005,19.7022883460664
23,15.2654371809649,15.2547889565838,20.1668467084172
24,15.0118879321424,14.5863642205372,19.5172307501861
25,14.969764999819,14.8883296520259,19.698731803685
26,14.7363074475246,14.7897313505905,19.4638853524773
27,14.7880827272021,14.6221365154143,19.3823071004654
28,15.3093840494639,14.876105502074,19.9325055068283
29,15.0395924469793,14.9999446259483,19.8269666264635
30,15.3478519105128,14.8257770738468,19.9251842185138
31,14.9232361241769,14.9511288805268,19.7101623841777
32,14.5032740337254,14.7238801645709,19.2531373132117
33,14.8926197128818,14.8027266596011,19.5836703844406
34,14.7180826896865,15.4952673027412,19.9574188426007
35,14.8436207781232,15.4733934985361,20.0281041442257
36,15.483791360184,14.8704267196972,20.0541504320634
37,15.3038736870275,15.1319997323878,20.1075662100276
38,15.0621201890614,14.6416272788656,19.5917640611329
39,15.0867933605966,14.582535482319,19.5684188761535
40,15.1635545230144,14.8653114563671,19.8205231643482
41,15.4520577155448,15.0201862250338,20.1352326531894
42,14.8598809080759,14.8747673985858,19.6113607164548
43,14.7006598940696,14.665711556829,19.3509626088063
44,14.7621135209968,14.8627903399477,19.5338865711396
45,15.1358400635509,15.4210909572355,20.1938069392364
46,14.7096285374944,14.6234590654052,19.3275076391875
47,15.0499373825924,15.0269776664579,19.8533836640024
48,14.5717228234137,14.98290703394,19.4862348727345
49,14.5609687279567,14.9320949917705,19.4423029423044
50,14.7183766584619,14.601548898361,19.3182812532052
51,15.20963511308,14.6357251107484,19.6938246499447
52,15.1000255689082,14.8016619790335,19.7306004578514
53,14.6717931937173,15.3569558713538,19.8252392425356
54,15.0852427545207,15.0050161010651,19.8628935315294
55,15.2961737226649,14.5297981212291,19.6833945321895
56,14.5633519383377,14.7459087975092,19.3109949115174
57,14.5971021266651,14.9459375243437,19.4774320606146
58,15.0723943661972,14.8961368209256,19.7771307763199
59,15.4241642694177,14.8959428628112,20.0288228040906
60,15.087299168372,14.8335873209387,19.7438632497607
